city_name,city_slug,city_url,category_url,http_status,html_bytes,poi_link_count,unique_poi_link_count,strict_match_count,broad_match_count,elapsed_seconds,error
嘉兴市,jiaxing,http://poi.mapbar.com/jiaxing/,http://poi.mapbar.com/jiaxing/D30/,,,0,0,0,0,1.116,HTTPError('404 Client Error: Not Found for url: https://poi.mapbar.com/jiaxing/D30/')
嘉峪关市,jiayuguan,http://poi.mapbar.com/jiayuguan/,http://poi.mapbar.com/jiayuguan/D30/,,,0,0,0,0,1.114,HTTPError('404 Client Error: Not Found for url: https://poi.mapbar.com/jiayuguan/D30/')
揭阳市,jieyang,http://poi.mapbar.com/jieyang/,http://poi.mapbar.com/jieyang/D30/,,,0,0,0,0,1.115,HTTPError('404 Client Error: Not Found for url: https://poi.mapbar.com/jieyang/D30/')
吉林市,jilin,http://poi.mapbar.com/jilin/,http://poi.mapbar.com/jilin/D30/,,,0,0,0,0,1.13,HTTPError('404 Client Error: Not Found for url: https://poi.mapbar.com/jilin/D30/')
济南市,jinan,http://poi.mapbar.com/jinan/,http://poi.mapbar.com/jinan/D30/,,,0,0,0,0,1.124,HTTPError('404 Client Error: Not Found for url: https://poi.mapbar.com/jinan/D30/')
金昌市,jinchang,http://poi.mapbar.com/jinchang/,http://poi.mapbar.com/jinchang/D30/,,,0,0,0,0,1.115,HTTPError('404 Client Error: Not Found for url: https://poi.mapbar.com/jinchang/D30/')
晋城市,jincheng,http://poi.mapbar.com/jincheng/,http://poi.mapbar.com/jincheng/D30/,,,0,0,0,0,1.145,HTTPError('404 Client Error: Not Found for url: https://poi.mapbar.com/jincheng/D30/')
景德镇市,jingdezhen,http://poi.mapbar.com/jingdezhen/,http://poi.mapbar.com/jingdezhen/D30/,,,0,0,0,0,1.104,HTTPError('404 Client Error: Not Found for url: https://poi.mapbar.com/jingdezhen/D30/')
荆门市,jingmen,http://poi.mapbar.com/jingmen/,http://poi.mapbar.com/jingmen/D30/,,,0,0,0,0,1.125,HTTPError('404 Client Error: Not Found for url: https://poi.mapbar.com/jingmen/D30/')
荆州市,jingzhou,http://poi.mapbar.com/jingzhou/,http://poi.mapbar.com/jingzhou/D30/,,,0,0,0,0,1.109,HTTPError('404 Client Error: Not Found for url: https://poi.mapbar.com/jingzhou/D30/')
金华市,jinhua,http://poi.mapbar.com/jinhua/,http://poi.mapbar.com/jinhua/D30/,,,0,0,0,0,1.111,HTTPError('404 Client Error: Not Found for url: https://poi.mapbar.com/jinhua/D30/')
济宁市,jining,http://poi.mapbar.com/jining/,http://poi.mapbar.com/jining/D30/,,,0,0,0,0,1.099,HTTPError('404 Client Error: Not Found for url: https://poi.mapbar.com/jining/D30/')
晋中市,jinzhong,http://poi.mapbar.com/jinzhong/,http://poi.mapbar.com/jinzhong/D30/,,,0,0,0,0,1.118,HTTPError('404 Client Error: Not Found for url: https://poi.mapbar.com/jinzhong/D30/')
锦州市,jinzhou,http://poi.mapbar.com/jinzhou/,http://poi.mapbar.com/jinzhou/D30/,,,0,0,0,0,1.124,HTTPError('404 Client Error: Not Found for url: https://poi.mapbar.com/jinzhou/D30/')
九江市,jiujiang,http://poi.mapbar.com/jiujiang/,http://poi.mapbar.com/jiujiang/D30/,,,0,0,0,0,1.094,HTTPError('404 Client Error: Not Found for url: https://poi.mapbar.com/jiujiang/D30/')
酒泉市,jiuquan,http://poi.mapbar.com/jiuquan/,http://poi.mapbar.com/jiuquan/D30/,,,0,0,0,0,1.119,HTTPError('404 Client Error: Not Found for url: https://poi.mapbar.com/jiuquan/D30/')
鸡西市,jixi,http://poi.mapbar.com/jixi/,http://poi.mapbar.com/jixi/D30/,,,0,0,0,0,1.127,HTTPError('404 Client Error: Not Found for url: https://poi.mapbar.com/jixi/D30/')
济源市,jiyuan,http://poi.mapbar.com/jiyuan/,http://poi.mapbar.com/jiyuan/D30/,,,0,0,0,0,1.133,HTTPError('404 Client Error: Not Found for url: https://poi.mapbar.com/jiyuan/D30/')
开封市,kaifeng,http://poi.mapbar.com/kaifeng/,http://poi.mapbar.com/kaifeng/D30/,,,0,0,0,0,1.128,HTTPError('404 Client Error: Not Found for url: https://poi.mapbar.com/kaifeng/D30/')
喀什地区,kashen,http://poi.mapbar.com/kashen/,http://poi.mapbar.com/kashen/D30/,,,0,0,0,0,1.117,HTTPError('404 Client Error: Not Found for url: https://poi.mapbar.com/kashen/D30/')
可克达拉市,kekedala,http://poi.mapbar.com/kekedala/,http://poi.mapbar.com/kekedala/D30/,,,0,0,0,0,1.109,HTTPError('404 Client Error: Not Found for url: https://poi.mapbar.com/kekedala/D30/')
克拉玛依市,kelamayi,http://poi.mapbar.com/kelamayi/,http://poi.mapbar.com/kelamayi/D30/,,,0,0,0,0,1.11,HTTPError('404 Client Error: Not Found for url: https://poi.mapbar.com/kelamayi/D30/')
克孜勒苏柯尔克孜自治州,kezilesu,http://poi.mapbar.com/kezilesu/,http://poi.mapbar.com/kezilesu/D30/,,,0,0,0,0,1.125,HTTPError('404 Client Error: Not Found for url: https://poi.mapbar.com/kezilesu/D30/')
昆明市,kunming,http://poi.mapbar.com/kunming/,http://poi.mapbar.com/kunming/D30/,,,0,0,0,0,1.136,HTTPError('404 Client Error: Not Found for url: https://poi.mapbar.com/kunming/D30/')
昆玉市,kunyu,http://poi.mapbar.com/kunyu/,http://poi.mapbar.com/kunyu/D30/,,,0,0,0,0,1.123,HTTPError('404 Client Error: Not Found for url: https://poi.mapbar.com/kunyu/D30/')
来宾市,laibin,http://poi.mapbar.com/laibin/,http://poi.mapbar.com/laibin/D30/,,,0,0,0,0,1.104,HTTPError('404 Client Error: Not Found for url: https://poi.mapbar.com/laibin/D30/')
廊坊市,langfang,http://poi.mapbar.com/langfang/,http://poi.mapbar.com/langfang/D30/,,,0,0,0,0,1.117,HTTPError('404 Client Error: Not Found for url: https://poi.mapbar.com/langfang/D30/')
兰州市,lanzhou,http://poi.mapbar.com/lanzhou/,http://poi.mapbar.com/lanzhou/D30/,,,0,0,0,0,1.125,HTTPError('404 Client Error: Not Found for url: https://poi.mapbar.com/lanzhou/D30/')
拉萨市,lasa,http://poi.mapbar.com/lasa/,http://poi.mapbar.com/lasa/D30/,,,0,0,0,0,1.118,HTTPError('404 Client Error: Not Found for url: https://poi.mapbar.com/lasa/D30/')
乐东黎族自治县,ledong,http://poi.mapbar.com/ledong/,http://poi.mapbar.com/ledong/D30/,,,0,0,0,0,1.122,HTTPError('404 Client Error: Not Found for url: https://poi.mapbar.com/ledong/D30/')
乐山市,leshan,http://poi.mapbar.com/leshan/,http://poi.mapbar.com/leshan/D30/,,,0,0,0,0,1.121,HTTPError('404 Client Error: Not Found for url: https://poi.mapbar.com/leshan/D30/')
凉山彝族自治州,liangshan,http://poi.mapbar.com/liangshan/,http://poi.mapbar.com/liangshan/D30/,,,0,0,0,0,1.118,HTTPError('404 Client Error: Not Found for url: https://poi.mapbar.com/liangshan/D30/')
连云港市,lianyungang,http://poi.mapbar.com/lianyungang/,http://poi.mapbar.com/lianyungang/D30/,,,0,0,0,0,1.114,HTTPError('404 Client Error: Not Found for url: https://poi.mapbar.com/lianyungang/D30/')
聊城市,liaocheng,http://poi.mapbar.com/liaocheng/,http://poi.mapbar.com/liaocheng/D30/,,,0,0,0,0,1.129,HTTPError('404 Client Error: Not Found for url: https://poi.mapbar.com/liaocheng/D30/')
辽阳市,liaoyang,http://poi.mapbar.com/liaoyang/,http://poi.mapbar.com/liaoyang/D30/,,,0,0,0,0,1.127,HTTPError('404 Client Error: Not Found for url: https://poi.mapbar.com/liaoyang/D30/')
辽源市,liaoyuan,http://poi.mapbar.com/liaoyuan/,http://poi.mapbar.com/liaoyuan/D30/,,,0,0,0,0,1.121,HTTPError('404 Client Error: Not Found for url: https://poi.mapbar.com/liaoyuan/D30/')
丽江市,lijiang,http://poi.mapbar.com/lijiang/,http://poi.mapbar.com/lijiang/D30/,,,0,0,0,0,1.168,HTTPError('404 Client Error: Not Found for url: https://poi.mapbar.com/lijiang/D30/')
临沧市,lincang,http://poi.mapbar.com/lincang/,http://poi.mapbar.com/lincang/D30/,,,0,0,0,0,1.12,HTTPError('404 Client Error: Not Found for url: https://poi.mapbar.com/lincang/D30/')
临汾市,linfen,http://poi.mapbar.com/linfen/,http://poi.mapbar.com/linfen/D30/,,,0,0,0,0,1.121,HTTPError('404 Client Error: Not Found for url: https://poi.mapbar.com/linfen/D30/')
临高县,lingao,http://poi.mapbar.com/lingao/,http://poi.mapbar.com/lingao/D30/,,,0,0,0,0,1.12,HTTPError('404 Client Error: Not Found for url: https://poi.mapbar.com/lingao/D30/')
陵水黎族自治县,lingshui,http://poi.mapbar.com/lingshui/,http://poi.mapbar.com/lingshui/D30/,,,0,0,0,0,1.118,HTTPError('404 Client Error: Not Found for url: https://poi.mapbar.com/lingshui/D30/')
临夏回族自治州,linxia,http://poi.mapbar.com/linxia/,http://poi.mapbar.com/linxia/D30/,,,0,0,0,0,1.112,HTTPError('404 Client Error: Not Found for url: https://poi.mapbar.com/linxia/D30/')
临沂市,linyi,http://poi.mapbar.com/linyi/,http://poi.mapbar.com/linyi/D30/,,,0,0,0,0,1.117,HTTPError('404 Client Error: Not Found for url: https://poi.mapbar.com/linyi/D30/')
林芝市,linzhi,http://poi.mapbar.com/linzhi/,http://poi.mapbar.com/linzhi/D30/,,,0,0,0,0,1.126,HTTPError('404 Client Error: Not Found for url: https://poi.mapbar.com/linzhi/D30/')
丽水市,lishui,http://poi.mapbar.com/lishui/,http://poi.mapbar.com/lishui/D30/,,,0,0,0,0,1.072,HTTPError('404 Client Error: Not Found for url: https://poi.mapbar.com/lishui/D30/')
六安市,liuan,http://poi.mapbar.com/liuan/,http://poi.mapbar.com/liuan/D30/,,,0,0,0,0,1.127,HTTPError('404 Client Error: Not Found for url: https://poi.mapbar.com/liuan/D30/')
六盘水市,liupanshui,http://poi.mapbar.com/liupanshui/,http://poi.mapbar.com/liupanshui/D30/,,,0,0,0,0,1.107,HTTPError('404 Client Error: Not Found for url: https://poi.mapbar.com/liupanshui/D30/')
柳州市,liuzhou,http://poi.mapbar.com/liuzhou/,http://poi.mapbar.com/liuzhou/D30/,,,0,0,0,0,1.122,HTTPError('404 Client Error: Not Found for url: https://poi.mapbar.com/liuzhou/D30/')
陇南市,longnan,http://poi.mapbar.com/longnan/,http://poi.mapbar.com/longnan/D30/,,,0,0,0,0,1.135,HTTPError('404 Client Error: Not Found for url: https://poi.mapbar.com/longnan/D30/')
龙岩市,longyan,http://poi.mapbar.com/longyan/,http://poi.mapbar.com/longyan/D30/,,,0,0,0,0,1.14,HTTPError('404 Client Error: Not Found for url: https://poi.mapbar.com/longyan/D30/')
娄底市,loudi,http://poi.mapbar.com/loudi/,http://poi.mapbar.com/loudi/D30/,,,0,0,0,0,1.129,HTTPError('404 Client Error: Not Found for url: https://poi.mapbar.com/loudi/D30/')
漯河市,luohe,http://poi.mapbar.com/luohe/,http://poi.mapbar.com/luohe/D30/,,,0,0,0,0,1.108,HTTPError('404 Client Error: Not Found for url: https://poi.mapbar.com/luohe/D30/')
洛阳市,luoyang,http://poi.mapbar.com/luoyang/,http://poi.mapbar.com/luoyang/D30/,,,0,0,0,0,1.125,HTTPError('404 Client Error: Not Found for url: https://poi.mapbar.com/luoyang/D30/')
泸州市,luzhou,http://poi.mapbar.com/luzhou/,http://poi.mapbar.com/luzhou/D30/,,,0,0,0,0,1.117,HTTPError('404 Client Error: Not Found for url: https://poi.mapbar.com/luzhou/D30/')
吕梁市,lvliang,http://poi.mapbar.com/lvliang/,http://poi.mapbar.com/lvliang/D30/,,,0,0,0,0,1.127,HTTPError('404 Client Error: Not Found for url: https://poi.mapbar.com/lvliang/D30/')
马鞍山市,maanshan,http://poi.mapbar.com/maanshan/,http://poi.mapbar.com/maanshan/D30/,,,0,0,0,0,1.106,HTTPError('404 Client Error: Not Found for url: https://poi.mapbar.com/maanshan/D30/')
澳门特别行政区,macau,http://poi.mapbar.com/macau/,http://poi.mapbar.com/macau/D30/,,,0,0,0,0,1.109,HTTPError('404 Client Error: Not Found for url: https://poi.mapbar.com/macau/D30/')
茂名市,maoming,http://poi.mapbar.com/maoming/,http://poi.mapbar.com/maoming/D30/,,,0,0,0,0,1.108,HTTPError('404 Client Error: Not Found for url: https://poi.mapbar.com/maoming/D30/')
眉山市,meishan,http://poi.mapbar.com/meishan/,http://poi.mapbar.com/meishan/D30/,,,0,0,0,0,1.111,HTTPError('404 Client Error: Not Found for url: https://poi.mapbar.com/meishan/D30/')
梅州市,meizhou,http://poi.mapbar.com/meizhou/,http://poi.mapbar.com/meizhou/D30/,,,0,0,0,0,1.133,HTTPError('404 Client Error: Not Found for url: https://poi.mapbar.com/meizhou/D30/')
绵阳市,mianyang,http://poi.mapbar.com/mianyang/,http://poi.mapbar.com/mianyang/D30/,,,0,0,0,0,1.131,HTTPError('404 Client Error: Not Found for url: https://poi.mapbar.com/mianyang/D30/')
牡丹江市,mudanjiang,http://poi.mapbar.com/mudanjiang/,http://poi.mapbar.com/mudanjiang/D30/,,,0,0,0,0,1.136,HTTPError('404 Client Error: Not Found for url: https://poi.mapbar.com/mudanjiang/D30/')
南昌市,nanchang,http://poi.mapbar.com/nanchang/,http://poi.mapbar.com/nanchang/D30/,,,0,0,0,0,1.13,HTTPError('404 Client Error: Not Found for url: https://poi.mapbar.com/nanchang/D30/')
南充市,nanchong,http://poi.mapbar.com/nanchong/,http://poi.mapbar.com/nanchong/D30/,,,0,0,0,0,1.117,HTTPError('404 Client Error: Not Found for url: https://poi.mapbar.com/nanchong/D30/')
南京市,nanjing,http://poi.mapbar.com/nanjing/,http://poi.mapbar.com/nanjing/D30/,,,0,0,0,0,1.128,HTTPError('404 Client Error: Not Found for url: https://poi.mapbar.com/nanjing/D30/')
南宁市,nanning,http://poi.mapbar.com/nanning/,http://poi.mapbar.com/nanning/D30/,,,0,0,0,0,1.131,HTTPError('404 Client Error: Not Found for url: https://poi.mapbar.com/nanning/D30/')
南平市,nanping,http://poi.mapbar.com/nanping/,http://poi.mapbar.com/nanping/D30/,,,0,0,0,0,1.113,HTTPError('404 Client Error: Not Found for url: https://poi.mapbar.com/nanping/D30/')
南通市,nantong,http://poi.mapbar.com/nantong/,http://poi.mapbar.com/nantong/D30/,,,0,0,0,0,1.109,HTTPError('404 Client Error: Not Found for url: https://poi.mapbar.com/nantong/D30/')
南阳市,nanyang,http://poi.mapbar.com/nanyang/,http://poi.mapbar.com/nanyang/D30/,,,0,0,0,0,1.12,HTTPError('404 Client Error: Not Found for url: https://poi.mapbar.com/nanyang/D30/')
那曲市,naqu,http://poi.mapbar.com/naqu/,http://poi.mapbar.com/naqu/D30/,,,0,0,0,0,1.112,HTTPError('404 Client Error: Not Found for url: https://poi.mapbar.com/naqu/D30/')
内江市,neijiang,http://poi.mapbar.com/neijiang/,http://poi.mapbar.com/neijiang/D30/,,,0,0,0,0,1.119,HTTPError('404 Client Error: Not Found for url: https://poi.mapbar.com/neijiang/D30/')
宁波市,ningbo,http://poi.mapbar.com/ningbo/,http://poi.mapbar.com/ningbo/D30/,,,0,0,0,0,1.13,HTTPError('404 Client Error: Not Found for url: https://poi.mapbar.com/ningbo/D30/')
宁德市,ningde,http://poi.mapbar.com/ningde/,http://poi.mapbar.com/ningde/D30/,,,0,0,0,0,1.108,HTTPError('404 Client Error: Not Found for url: https://poi.mapbar.com/ningde/D30/')
怒江傈僳族自治州,nujiang,http://poi.mapbar.com/nujiang/,http://poi.mapbar.com/nujiang/D30/,,,0,0,0,0,1.114,HTTPError('404 Client Error: Not Found for url: https://poi.mapbar.com/nujiang/D30/')
盘锦市,panjin,http://poi.mapbar.com/panjin/,http://poi.mapbar.com/panjin/D30/,,,0,0,0,0,1.113,HTTPError('404 Client Error: Not Found for url: https://poi.mapbar.com/panjin/D30/')
攀枝花市,panzhihua,http://poi.mapbar.com/panzhihua/,http://poi.mapbar.com/panzhihua/D30/,,,0,0,0,0,1.119,HTTPError('404 Client Error: Not Found for url: https://poi.mapbar.com/panzhihua/D30/')
平顶山市,pingdingshan,http://poi.mapbar.com/pingdingshan/,http://poi.mapbar.com/pingdingshan/D30/,,,0,0,0,0,1.12,HTTPError('404 Client Error: Not Found for url: https://poi.mapbar.com/pingdingshan/D30/')
平凉市,pingliang,http://poi.mapbar.com/pingliang/,http://poi.mapbar.com/pingliang/D30/,,,0,0,0,0,1.114,HTTPError('404 Client Error: Not Found for url: https://poi.mapbar.com/pingliang/D30/')
萍乡市,pingxiang,http://poi.mapbar.com/pingxiang/,http://poi.mapbar.com/pingxiang/D30/,,,0,0,0,0,1.11,HTTPError('404 Client Error: Not Found for url: https://poi.mapbar.com/pingxiang/D30/')
普洱市,puer,http://poi.mapbar.com/puer/,http://poi.mapbar.com/puer/D30/,,,0,0,0,0,1.114,HTTPError('404 Client Error: Not Found for url: https://poi.mapbar.com/puer/D30/')
莆田市,putian,http://poi.mapbar.com/putian/,http://poi.mapbar.com/putian/D30/,,,0,0,0,0,1.128,HTTPError('404 Client Error: Not Found for url: https://poi.mapbar.com/putian/D30/')
濮阳市,puyang,http://poi.mapbar.com/puyang/,http://poi.mapbar.com/puyang/D30/,,,0,0,0,0,1.116,HTTPError('404 Client Error: Not Found for url: https://poi.mapbar.com/puyang/D30/')
黔东南苗族侗族自治州,qiandongnan,http://poi.mapbar.com/qiandongnan/,http://poi.mapbar.com/qiandongnan/D30/,,,0,0,0,0,1.132,HTTPError('404 Client Error: Not Found for url: https://poi.mapbar.com/qiandongnan/D30/')
潜江市,qianjiang,http://poi.mapbar.com/qianjiang/,http://poi.mapbar.com/qianjiang/D30/,,,0,0,0,0,1.121,HTTPError('404 Client Error: Not Found for url: https://poi.mapbar.com/qianjiang/D30/')
黔南布依族苗族自治州,qiannan,http://poi.mapbar.com/qiannan/,http://poi.mapbar.com/qiannan/D30/,,,0,0,0,0,1.107,HTTPError('404 Client Error: Not Found for url: https://poi.mapbar.com/qiannan/D30/')
黔西南布依族苗族自治州,qianxinan,http://poi.mapbar.com/qianxinan/,http://poi.mapbar.com/qianxinan/D30/,,,0,0,0,0,1.119,HTTPError('404 Client Error: Not Found for url: https://poi.mapbar.com/qianxinan/D30/')
青岛市,qingdao,http://poi.mapbar.com/qingdao/,http://poi.mapbar.com/qingdao/D30/,,,0,0,0,0,1.127,HTTPError('404 Client Error: Not Found for url: https://poi.mapbar.com/qingdao/D30/')
庆阳市,qingyang,http://poi.mapbar.com/qingyang/,http://poi.mapbar.com/qingyang/D30/,,,0,0,0,0,1.128,HTTPError('404 Client Error: Not Found for url: https://poi.mapbar.com/qingyang/D30/')
清远市,qingyuan,http://poi.mapbar.com/qingyuan/,http://poi.mapbar.com/qingyuan/D30/,,,0,0,0,0,1.124,HTTPError('404 Client Error: Not Found for url: https://poi.mapbar.com/qingyuan/D30/')
秦皇岛市,qinhuangdao,http://poi.mapbar.com/qinhuangdao/,http://poi.mapbar.com/qinhuangdao/D30/,,,0,0,0,0,1.118,HTTPError('404 Client Error: Not Found for url: https://poi.mapbar.com/qinhuangdao/D30/')
钦州市,qinzhou,http://poi.mapbar.com/qinzhou/,http://poi.mapbar.com/qinzhou/D30/,,,0,0,0,0,1.123,HTTPError('404 Client Error: Not Found for url: https://poi.mapbar.com/qinzhou/D30/')
琼海市,qionghai,http://poi.mapbar.com/qionghai/,http://poi.mapbar.com/qionghai/D30/,,,0,0,0,0,1.135,HTTPError('404 Client Error: Not Found for url: https://poi.mapbar.com/qionghai/D30/')
琼中黎族苗族自治县,qiongzhong,http://poi.mapbar.com/qiongzhong/,http://poi.mapbar.com/qiongzhong/D30/,,,0,0,0,0,1.121,HTTPError('404 Client Error: Not Found for url: https://poi.mapbar.com/qiongzhong/D30/')
齐齐哈尔市,qiqihaer,http://poi.mapbar.com/qiqihaer/,http://poi.mapbar.com/qiqihaer/D30/,,,0,0,0,0,1.116,HTTPError('404 Client Error: Not Found for url: https://poi.mapbar.com/qiqihaer/D30/')
七台河市,qitaihe,http://poi.mapbar.com/qitaihe/,http://poi.mapbar.com/qitaihe/D30/,,,0,0,0,0,1.121,HTTPError('404 Client Error: Not Found for url: https://poi.mapbar.com/qitaihe/D30/')
泉州市,quanzhou,http://poi.mapbar.com/quanzhou/,http://poi.mapbar.com/quanzhou/D30/,,,0,0,0,0,1.119,HTTPError('404 Client Error: Not Found for url: https://poi.mapbar.com/quanzhou/D30/')
曲靖市,qujing,http://poi.mapbar.com/qujing/,http://poi.mapbar.com/qujing/D30/,,,0,0,0,0,1.112,HTTPError('404 Client Error: Not Found for url: https://poi.mapbar.com/qujing/D30/')
衢州市,quzhou,http://poi.mapbar.com/quzhou/,http://poi.mapbar.com/quzhou/D30/,,,0,0,0,0,1.114,HTTPError('404 Client Error: Not Found for url: https://poi.mapbar.com/quzhou/D30/')
日喀则市,rikaze,http://poi.mapbar.com/rikaze/,http://poi.mapbar.com/rikaze/D30/,,,0,0,0,0,1.116,HTTPError('404 Client Error: Not Found for url: https://poi.mapbar.com/rikaze/D30/')
日照市,rizhao,http://poi.mapbar.com/rizhao/,http://poi.mapbar.com/rizhao/D30/,,,0,0,0,0,1.116,HTTPError('404 Client Error: Not Found for url: https://poi.mapbar.com/rizhao/D30/')
三门峡市,sanmenxia,http://poi.mapbar.com/sanmenxia/,http://poi.mapbar.com/sanmenxia/D30/,,,0,0,0,0,1.142,HTTPError('404 Client Error: Not Found for url: https://poi.mapbar.com/sanmenxia/D30/')
三明市,sanming,http://poi.mapbar.com/sanming/,http://poi.mapbar.com/sanming/D30/,,,0,0,0,0,1.197,HTTPError('404 Client Error: Not Found for url: https://poi.mapbar.com/sanming/D30/')
三沙市,sansha,http://poi.mapbar.com/sansha/,http://poi.mapbar.com/sansha/D30/,,,0,0,0,0,1.118,HTTPError('404 Client Error: Not Found for url: https://poi.mapbar.com/sansha/D30/')
三亚市,sanya,http://poi.mapbar.com/sanya/,http://poi.mapbar.com/sanya/D30/,,,0,0,0,0,1.164,HTTPError('404 Client Error: Not Found for url: https://poi.mapbar.com/sanya/D30/')
上海市,shanghai,http://poi.mapbar.com/shanghai/,http://poi.mapbar.com/shanghai/D30/,,,0,0,0,0,1.197,HTTPError('404 Client Error: Not Found for url: https://poi.mapbar.com/shanghai/D30/')
商洛市,shangluo,http://poi.mapbar.com/shangluo/,http://poi.mapbar.com/shangluo/D30/,,,0,0,0,0,1.157,HTTPError('404 Client Error: Not Found for url: https://poi.mapbar.com/shangluo/D30/')
商丘市,shangqiu,http://poi.mapbar.com/shangqiu/,http://poi.mapbar.com/shangqiu/D30/,,,0,0,0,0,1.117,HTTPError('404 Client Error: Not Found for url: https://poi.mapbar.com/shangqiu/D30/')
上饶市,shangrao,http://poi.mapbar.com/shangrao/,http://poi.mapbar.com/shangrao/D30/,,,0,0,0,0,1.187,HTTPError('404 Client Error: Not Found for url: https://poi.mapbar.com/shangrao/D30/')
山南市,shannan,http://poi.mapbar.com/shannan/,http://poi.mapbar.com/shannan/D30/,,,0,0,0,0,1.267,HTTPError('404 Client Error: Not Found for url: https://poi.mapbar.com/shannan/D30/')
汕头市,shantou,http://poi.mapbar.com/shantou/,http://poi.mapbar.com/shantou/D30/,,,0,0,0,0,1.071,HTTPError('404 Client Error: Not Found for url: https://poi.mapbar.com/shantou/D30/')
汕尾市,shanwei,http://poi.mapbar.com/shanwei/,http://poi.mapbar.com/shanwei/D30/,,,0,0,0,0,1.11,HTTPError('404 Client Error: Not Found for url: https://poi.mapbar.com/shanwei/D30/')
韶关市,shaoguan,http://poi.mapbar.com/shaoguan/,http://poi.mapbar.com/shaoguan/D30/,,,0,0,0,0,1.085,HTTPError('404 Client Error: Not Found for url: https://poi.mapbar.com/shaoguan/D30/')
绍兴市,shaoxing,http://poi.mapbar.com/shaoxing/,http://poi.mapbar.com/shaoxing/D30/,,,0,0,0,0,1.094,HTTPError('404 Client Error: Not Found for url: https://poi.mapbar.com/shaoxing/D30/')
邵阳市,shaoyang,http://poi.mapbar.com/shaoyang/,http://poi.mapbar.com/shaoyang/D30/,,,0,0,0,0,1.309,HTTPError('404 Client Error: Not Found for url: https://poi.mapbar.com/shaoyang/D30/')
神农架林区,shennongjia,http://poi.mapbar.com/shennongjia/,http://poi.mapbar.com/shennongjia/D30/,,,0,0,0,0,1.279,HTTPError('404 Client Error: Not Found for url: https://poi.mapbar.com/shennongjia/D30/')
沈阳市,shenyang,http://poi.mapbar.com/shenyang/,http://poi.mapbar.com/shenyang/D30/,,,0,0,0,0,1.064,HTTPError('404 Client Error: Not Found for url: https://poi.mapbar.com/shenyang/D30/')
深圳市,shenzhen,http://poi.mapbar.com/shenzhen/,http://poi.mapbar.com/shenzhen/D30/,,,0,0,0,0,0.969,HTTPError('404 Client Error: Not Found for url: https://poi.mapbar.com/shenzhen/D30/')
石河子市,shihezi,http://poi.mapbar.com/shihezi/,http://poi.mapbar.com/shihezi/D30/,,,0,0,0,0,1.149,HTTPError('404 Client Error: Not Found for url: https://poi.mapbar.com/shihezi/D30/')
石家庄市,shijiazhuang,http://poi.mapbar.com/shijiazhuang/,http://poi.mapbar.com/shijiazhuang/D30/,,,0,0,0,0,1.301,HTTPError('404 Client Error: Not Found for url: https://poi.mapbar.com/shijiazhuang/D30/')
十堰市,shiyan,http://poi.mapbar.com/shiyan/,http://poi.mapbar.com/shiyan/D30/,,,0,0,0,0,1.152,HTTPError('404 Client Error: Not Found for url: https://poi.mapbar.com/shiyan/D30/')
石嘴山市,shizuishan,http://poi.mapbar.com/shizuishan/,http://poi.mapbar.com/shizuishan/D30/,,,0,0,0,0,1.219,HTTPError('404 Client Error: Not Found for url: https://poi.mapbar.com/shizuishan/D30/')
双河市,shuanghe,http://poi.mapbar.com/shuanghe/,http://poi.mapbar.com/shuanghe/D30/,,,0,0,0,0,0.915,HTTPError('404 Client Error: Not Found for url: https://poi.mapbar.com/shuanghe/D30/')
双鸭山市,shuangyashan,http://poi.mapbar.com/shuangyashan/,http://poi.mapbar.com/shuangyashan/D30/,,,0,0,0,0,1.043,HTTPError('404 Client Error: Not Found for url: https://poi.mapbar.com/shuangyashan/D30/')
朔州市,shuozhou,http://poi.mapbar.com/shuozhou/,http://poi.mapbar.com/shuozhou/D30/,,,0,0,0,0,1.305,HTTPError('404 Client Error: Not Found for url: https://poi.mapbar.com/shuozhou/D30/')
四平市,siping,http://poi.mapbar.com/siping/,http://poi.mapbar.com/siping/D30/,,,0,0,0,0,1.361,HTTPError('404 Client Error: Not Found for url: https://poi.mapbar.com/siping/D30/')
松原市,songyuan,http://poi.mapbar.com/songyuan/,http://poi.mapbar.com/songyuan/D30/,,,0,0,0,0,1.184,HTTPError('404 Client Error: Not Found for url: https://poi.mapbar.com/songyuan/D30/')
绥化市,suihua,http://poi.mapbar.com/suihua/,http://poi.mapbar.com/suihua/D30/,,,0,0,0,0,1.002,HTTPError('404 Client Error: Not Found for url: https://poi.mapbar.com/suihua/D30/')
遂宁市,suining,http://poi.mapbar.com/suining/,http://poi.mapbar.com/suining/D30/,,,0,0,0,0,1.219,HTTPError('404 Client Error: Not Found for url: https://poi.mapbar.com/suining/D30/')
随州市,suizhou,http://poi.mapbar.com/suizhou/,http://poi.mapbar.com/suizhou/D30/,,,0,0,0,0,0.977,HTTPError('404 Client Error: Not Found for url: https://poi.mapbar.com/suizhou/D30/')
宿迁市,suqian,http://poi.mapbar.com/suqian/,http://poi.mapbar.com/suqian/D30/,,,0,0,0,0,1.115,HTTPError('404 Client Error: Not Found for url: https://poi.mapbar.com/suqian/D30/')
苏州市,suzhou1,http://poi.mapbar.com/suzhou1/,http://poi.mapbar.com/suzhou1/D30/,,,0,0,0,0,1.187,HTTPError('404 Client Error: Not Found for url: https://poi.mapbar.com/suzhou1/D30/')
