adcode,name,label,spell,longitude,latitude,level,province_code,province,official_market,occurrences,path,paths
610600,延安,延安市,YanAnShi,109.49468,36.650109,prefecture,61,陕西,True,1,$.data.cityData.provinces.610000.cities[5],$.data.cityData.provinces.610000.cities[5]
610700,汉中,汉中市,HanZhongShi,107.02319,33.066373,prefecture,61,陕西,True,1,$.data.cityData.provinces.610000.cities[6],$.data.cityData.provinces.610000.cities[6]
610800,榆林,榆林市,YuLinShi,109.734104,38.28576,prefecture,61,陕西,True,1,$.data.cityData.provinces.610000.cities[7],$.data.cityData.provinces.610000.cities[7]
610900,安康,安康市,AnKangShi,109.029017,32.685435,prefecture,61,陕西,True,1,$.data.cityData.provinces.610000.cities[8],$.data.cityData.provinces.610000.cities[8]
611000,商洛,商洛市,ShangLuoShi,109.918646,33.873358,prefecture,61,陕西,True,1,$.data.cityData.provinces.610000.cities[9],$.data.cityData.provinces.610000.cities[9]
620000,甘肃,甘肃省,GanSuSheng,103.826777,36.060634,province,62,甘肃,True,1,$.data.cityData.provinces.620000,$.data.cityData.provinces.620000
620100,兰州,兰州市,LanZhouShi,103.834228,36.060798,prefecture,62,甘肃,True,1,$.data.cityData.provinces.620000.cities[0],$.data.cityData.provinces.620000.cities[0]
620200,嘉峪关,嘉峪关市,JiaYuGuanShi,98.2882,39.77325,prefecture,62,甘肃,True,1,$.data.cityData.provinces.620000.cities[1],$.data.cityData.provinces.620000.cities[1]
620300,金昌,金昌市,JinChangShi,102.187972,38.521468,prefecture,62,甘肃,True,1,$.data.cityData.provinces.620000.cities[2],$.data.cityData.provinces.620000.cities[2]
620400,白银,白银市,BaiYinShi,104.138872,36.545123,prefecture,62,甘肃,True,1,$.data.cityData.provinces.620000.cities[3],$.data.cityData.provinces.620000.cities[3]
620500,天水,天水市,TianShuiShi,105.724828,34.581514,prefecture,62,甘肃,True,1,$.data.cityData.provinces.620000.cities[4],$.data.cityData.provinces.620000.cities[4]
620600,武威,武威市,WuWeiShi,102.637821,37.92898,prefecture,62,甘肃,True,1,$.data.cityData.provinces.620000.cities[5],$.data.cityData.provinces.620000.cities[5]
620700,张掖,张掖市,ZhangYeShi,100.449858,38.924766,prefecture,62,甘肃,True,1,$.data.cityData.provinces.620000.cities[6],$.data.cityData.provinces.620000.cities[6]
620800,平凉,平凉市,PingLiangShi,106.664913,35.542417,prefecture,62,甘肃,True,1,$.data.cityData.provinces.620000.cities[7],$.data.cityData.provinces.620000.cities[7]
620900,酒泉,酒泉市,JiuQuanShi,98.49432,39.733416,prefecture,62,甘肃,True,1,$.data.cityData.provinces.620000.cities[8],$.data.cityData.provinces.620000.cities[8]
621000,庆阳,庆阳市,QingYangShi,107.643433,35.709459,prefecture,62,甘肃,True,1,$.data.cityData.provinces.620000.cities[9],$.data.cityData.provinces.620000.cities[9]
621100,定西,定西市,DingXiShi,104.592342,35.607947,prefecture,62,甘肃,True,1,$.data.cityData.provinces.620000.cities[10],$.data.cityData.provinces.620000.cities[10]
621200,陇南,陇南市,LongNanShi,104.960296,33.370174,prefecture,62,甘肃,True,1,$.data.cityData.provinces.620000.cities[11],$.data.cityData.provinces.620000.cities[11]
622900,临夏回族自治州,临夏回族自治州,LinXia HuiZu ZiZhiZhou,103.210386,35.601792,prefecture,62,甘肃,True,1,$.data.cityData.provinces.620000.cities[12],$.data.cityData.provinces.620000.cities[12]
623000,甘南藏族自治州,甘南藏族自治州,GanNan ZangZu ZiZhiZhou,102.911736,34.983266,prefecture,62,甘肃,True,1,$.data.cityData.provinces.620000.cities[13],$.data.cityData.provinces.620000.cities[13]
630000,青海,青海省,QingHaiSheng,101.780482,36.622538,province,63,,False,1,$.data.cityData.provinces.630000,$.data.cityData.provinces.630000
630100,西宁,西宁市,XiNingShi,101.777795,36.616621,prefecture,63,,False,1,$.data.cityData.provinces.630000.cities[0],$.data.cityData.provinces.630000.cities[0]
630200,海东,海东市,HaiDongShi,102.41064,36.473448,prefecture,63,,False,1,$.data.cityData.provinces.630000.cities[1],$.data.cityData.provinces.630000.cities[1]
632200,海北藏族自治州,海北藏族自治州,HaiBei ZangZu ZiZhiZhou,100.900944,36.954612,prefecture,63,,False,1,$.data.cityData.provinces.630000.cities[2],$.data.cityData.provinces.630000.cities[2]
632300,黄南藏族自治州,黄南藏族自治州,HuangNan ZangZu ZiZhiZhou,102.015397,35.519317,prefecture,63,,False,1,$.data.cityData.provinces.630000.cities[3],$.data.cityData.provinces.630000.cities[3]
632500,海南藏族自治州,海南藏族自治州,HaiNan ZangZu ZiZhiZhou,100.622647,36.296399,prefecture,63,,False,1,$.data.cityData.provinces.630000.cities[4],$.data.cityData.provinces.630000.cities[4]
632600,果洛藏族自治州,果洛藏族自治州,GuoLuo ZangZu ZiZhiZhou,100.245161,34.472179,prefecture,63,,False,1,$.data.cityData.provinces.630000.cities[5],$.data.cityData.provinces.630000.cities[5]
632700,玉树藏族自治州,玉树藏族自治州,YuShu ZangZu ZiZhiZhou,97.006292,33.006308,prefecture,63,,False,1,$.data.cityData.provinces.630000.cities[6],$.data.cityData.provinces.630000.cities[6]
632800,海西蒙古族藏族自治州,海西蒙古族藏族自治州,HaiXi MengGuZu ZangZu ZiZhiZhou,97.33197,37.348114,prefecture,63,,False,1,$.data.cityData.provinces.630000.cities[7],$.data.cityData.provinces.630000.cities[7]
640000,宁夏,宁夏回族自治区,NingXia HuiZu ZiZhiQu,106.258889,38.472273,province,64,宁夏,True,1,$.data.cityData.provinces.640000,$.data.cityData.provinces.640000
640100,银川,银川市,YinChuanShi,106.230977,38.487783,prefecture,64,宁夏,True,1,$.data.cityData.provinces.640000.cities[0],$.data.cityData.provinces.640000.cities[0]
640200,石嘴山,石嘴山市,ShiZuiShanShi,106.382792,38.984632,prefecture,64,宁夏,True,1,$.data.cityData.provinces.640000.cities[1],$.data.cityData.provinces.640000.cities[1]
640300,吴忠,吴忠市,WuZhongShi,106.198613,37.997755,prefecture,64,宁夏,True,1,$.data.cityData.provinces.640000.cities[2],$.data.cityData.provinces.640000.cities[2]
640400,固原,固原市,GuYuanShi,106.24267,36.01628,prefecture,64,宁夏,True,1,$.data.cityData.provinces.640000.cities[3],$.data.cityData.provinces.640000.cities[3]
640500,中卫,中卫市,ZhongWeiShi,105.19677,37.500185,prefecture,64,宁夏,True,1,$.data.cityData.provinces.640000.cities[4],$.data.cityData.provinces.640000.cities[4]
650000,新疆,新疆维吾尔自治区,XinJiang WeiWuEr ZiZhiQu,87.628579,43.793301,province,65,,False,1,$.data.cityData.provinces.650000,$.data.cityData.provinces.650000
650100,乌鲁木齐,乌鲁木齐市,WuLuMuQiShi,87.616824,43.825377,prefecture,65,,False,1,$.data.cityData.provinces.650000.cities[0],$.data.cityData.provinces.650000.cities[0]
650200,克拉玛依,克拉玛依市,KeLaMaYiShi,84.889239,45.577712,prefecture,65,,False,1,$.data.cityData.provinces.650000.cities[1],$.data.cityData.provinces.650000.cities[1]
650400,吐鲁番,吐鲁番市,TuLuFanShi,89.250261,42.972736,prefecture,65,,False,1,$.data.cityData.provinces.650000.cities[2],$.data.cityData.provinces.650000.cities[2]
650500,哈密,哈密市,HaMiShi,93.515053,42.819346,prefecture,65,,False,1,$.data.cityData.provinces.650000.cities[3],$.data.cityData.provinces.650000.cities[3]
652300,昌吉回族自治州,昌吉回族自治州,ChangJi HuiZu ZiZhiZhou,87.308995,44.011044,prefecture,65,,False,1,$.data.cityData.provinces.650000.cities[4],$.data.cityData.provinces.650000.cities[4]
652700,博尔塔拉蒙古自治州,博尔塔拉蒙古自治州,BoErTaLa MengGu ZiZhiZhou,82.066363,44.906039,prefecture,65,,False,1,$.data.cityData.provinces.650000.cities[5],$.data.cityData.provinces.650000.cities[5]
652800,巴音郭楞蒙古自治州,巴音郭楞蒙古自治州,BaYinGuoLeng MengGu ZiZhiZhou,86.145298,41.764115,prefecture,65,,False,1,$.data.cityData.provinces.650000.cities[6],$.data.cityData.provinces.650000.cities[6]
652900,阿克苏,阿克苏地区,AKeSuDiQu,80.265068,41.170712,prefecture,65,,False,1,$.data.cityData.provinces.650000.cities[7],$.data.cityData.provinces.650000.cities[7]
653000,克孜勒苏柯尔克孜自治州,克孜勒苏柯尔克孜自治州,KeZiLeSu KeErKeZi ZiZhiZhou,76.168157,39.716236,prefecture,65,,False,1,$.data.cityData.provinces.650000.cities[8],$.data.cityData.provinces.650000.cities[8]
653100,喀什,喀什地区,KaShiDiQu,75.989746,39.470492,prefecture,65,,False,1,$.data.cityData.provinces.650000.cities[9],$.data.cityData.provinces.650000.cities[9]
653200,和田,和田地区,HeTianDiQu,79.921646,37.114406,prefecture,65,,False,1,$.data.cityData.provinces.650000.cities[10],$.data.cityData.provinces.650000.cities[10]
654000,伊犁哈萨克自治州,伊犁哈萨克自治州,YiLi HaSaKe ZiZhiZhou,81.323691,43.917106,prefecture,65,,False,1,$.data.cityData.provinces.650000.cities[11],$.data.cityData.provinces.650000.cities[11]
654200,塔城,塔城地区,TaChengDiQu,82.980316,46.745364,prefecture,65,,False,1,$.data.cityData.provinces.650000.cities[12],$.data.cityData.provinces.650000.cities[12]
654300,阿勒泰,阿勒泰地区,ALeTaiDiQu,88.141253,47.844924,prefecture,65,,False,1,$.data.cityData.provinces.650000.cities[13],$.data.cityData.provinces.650000.cities[13]
659001,石河子,石河子市,ShiHeZiShi,86.080397,44.305368,county,65,,False,1,$.data.cityData.provinces.650000.cities[14],$.data.cityData.provinces.650000.cities[14]
659002,阿拉尔,阿拉尔市,ALaErShi,81.280532,40.547205,county,65,,False,1,$.data.cityData.provinces.650000.cities[15],$.data.cityData.provinces.650000.cities[15]
659003,图木舒克,图木舒克市,TuMuShuKeShi,79.074965,39.867776,county,65,,False,1,$.data.cityData.provinces.650000.cities[16],$.data.cityData.provinces.650000.cities[16]
659004,五家渠,五家渠市,WuJiaQuShi,87.542852,44.166489,county,65,,False,1,$.data.cityData.provinces.650000.cities[17],$.data.cityData.provinces.650000.cities[17]
710000,台湾,台湾省,TaiwanSheng,121.509062,25.044332,province,71,,False,2,$.data.cityData.provinces.710000,$.data.cityData.provinces.710000 | $.data.cityData.otherCitys[0]
810000,香港,香港特別行政區,XiangGang,114.173355,22.320048,province,81,,False,3,$.data.cityData.hotCitys[18],$.data.cityData.hotCitys[18] | $.data.cityData.provinces.810000 | $.data.cityData.otherCitys[1]
820000,澳门,澳門特別行政區,AoMen,113.54909,22.198951,province,82,,False,3,$.data.cityData.hotCitys[19],$.data.cityData.hotCitys[19] | $.data.cityData.provinces.820000 | $.data.cityData.otherCitys[2]
